datetime,Global_active_power,y_pred,residual,z_score,abs_error,hour,dayofweek,message
2007-06-08 20:00:00,4.200567,2.7231807497446248,1.4773860189016155,3.0051566723558025,1.4773860189016155,20,4,"[2007-06-08 20:00] Unusual spike on Fri 20:00 (evening peak) detected by residual z-score: actual 4.20 kW vs expected 2.72 kW (Δ +1.48 kW, |z|=3.01). Possible causes: more high-power appliances running at once than usual."
2010-06-22 17:00:00,2.0802667,0.6030867449645125,1.4771799691315568,3.0121461126921996,1.4771799691315568,17,1,"[2010-06-22 17:00] Unusual spike on Tue 17:00 (evening peak) detected by residual z-score: actual 2.08 kW vs expected 0.60 kW (Δ +1.48 kW, |z|=3.01). Possible causes: more high-power appliances running at once than usual."
2009-10-14 17:00:00,0.7716,2.2480784684157427,-1.4764784604048784,-2.607134907723374,1.4764784604048784,17,2,"[2009-10-14 17:00] Unusual drop on Wed 17:00 (evening peak) detected by residual z-score: actual 0.77 kW vs expected 2.25 kW (Δ -1.48 kW, |z|=2.61). Possible causes: more high-power appliances running at once than usual."
2010-08-27 14:00:00,2.9965668,1.5208408754196663,1.4757258970412712,5.1173835567099015,1.4757258970412712,14,4,"[2010-08-27 14:00] Unusual spike on Fri 14:00 (daytime) detected by residual z-score: actual 3.00 kW vs expected 1.52 kW (Δ +1.48 kW, |z|=5.12). Possible causes: a large appliance running outside its usual schedule, or overlapping medium loads."
2010-09-17 16:00:00,2.9641669,1.4892716370669297,1.474895242587001,3.4159209602297476,1.474895242587001,16,4,"[2010-09-17 16:00] Unusual spike on Fri 16:00 (daytime) detected by residual z-score: actual 2.96 kW vs expected 1.49 kW (Δ +1.47 kW, |z|=3.42). Possible causes: a large appliance running outside its usual schedule, or overlapping medium loads."
2007-07-20 18:00:00,2.8128333,1.338593468047106,1.4742398411264779,4.372917344214332,1.4742398411264779,18,4,"[2007-07-20 18:00] Unusual spike on Fri 18:00 (evening peak) detected by residual z-score: actual 2.81 kW vs expected 1.34 kW (Δ +1.47 kW, |z|=4.37). Possible causes: more high-power appliances running at once than usual."
2007-03-28 17:00:00,0.8610667,2.3352526356184713,-1.4741859365904562,-3.486883696171546,1.4741859365904562,17,2,"[2007-03-28 17:00] Unusual drop on Wed 17:00 (evening peak) detected by residual z-score: actual 0.86 kW vs expected 2.34 kW (Δ -1.47 kW, |z|=3.49). Possible causes: more high-power appliances running at once than usual."
2008-02-23 17:00:00,2.8683002,1.39563818686223,1.472662012646437,3.3634194125678065,1.472662012646437,17,5,"[2008-02-23 17:00] Unusual spike on Sat 17:00 (evening peak) detected by residual z-score: actual 2.87 kW vs expected 1.40 kW (Δ +1.47 kW, |z|=3.36). Possible causes: more high-power appliances running at once than usual."
2009-10-20 19:00:00,3.0431666,1.5707125178594479,1.4724541195612064,2.676786834218418,1.4724541195612064,19,1,"[2009-10-20 19:00] Unusual spike on Tue 19:00 (evening peak) detected by residual z-score: actual 3.04 kW vs expected 1.57 kW (Δ +1.47 kW, |z|=2.68). Possible causes: more high-power appliances running at once than usual."
2010-02-05 19:00:00,2.5551333,1.0847442519027084,1.4703890908402115,2.457190849993782,1.4703890908402115,19,4,"[2010-02-05 19:00] Unusual spike on Fri 19:00 (evening peak) detected by residual z-score: actual 2.56 kW vs expected 1.08 kW (Δ +1.47 kW, |z|=2.46). Possible causes: more high-power appliances running at once than usual."
2009-09-14 11:00:00,3.0472,1.5772260142186252,1.4699739503046902,3.789632261717128,1.4699739503046902,11,0,"[2009-09-14 11:00] Unusual spike on Mon 11:00 (daytime) detected by residual z-score: actual 3.05 kW vs expected 1.58 kW (Δ +1.47 kW, |z|=3.79). Possible causes: a large appliance running outside its usual schedule, or overlapping medium loads."
2010-11-15 14:00:00,0.42953333,1.8978444134482808,-1.4683110808619924,-2.496813132819035,1.4683110808619924,14,0,"[2010-11-15 14:00] Unusual drop on Mon 14:00 (daytime) detected by residual z-score: actual 0.43 kW vs expected 1.90 kW (Δ -1.47 kW, |z|=2.50). Possible causes: a large appliance running outside its usual schedule, or overlapping medium loads."
2008-06-15 12:00:00,3.1753335,1.7091433019210098,1.4661901979874374,3.3463481348200537,1.4661901979874374,12,6,"[2008-06-15 12:00] Unusual spike on Sun 12:00 (daytime) detected by residual z-score: actual 3.18 kW vs expected 1.71 kW (Δ +1.47 kW, |z|=3.35). Possible causes: a large appliance running outside its usual schedule, or overlapping medium loads."
2008-03-16 18:00:00,3.0460334,1.5815612716859497,1.4644721107298218,3.1314837042390478,1.4644721107298218,18,6,"[2008-03-16 18:00] Unusual spike on Sun 18:00 (evening peak) detected by residual z-score: actual 3.05 kW vs expected 1.58 kW (Δ +1.46 kW, |z|=3.13). Possible causes: more high-power appliances running at once than usual."
2007-01-28 12:00:00,4.195833,2.7317424187015256,1.4640907874752322,3.234256765199246,1.4640907874752322,12,6,"[2007-01-28 12:00] Unusual spike on Sun 12:00 (daytime) detected by residual z-score: actual 4.20 kW vs expected 2.73 kW (Δ +1.46 kW, |z|=3.23). Possible causes: a large appliance running outside its usual schedule, or overlapping medium loads."
2007-05-13 12:00:00,2.6795335,1.2155571416978592,1.4639763399000412,3.0026173682008,1.4639763399000412,12,6,"[2007-05-13 12:00] Unusual spike on Sun 12:00 (daytime) detected by residual z-score: actual 2.68 kW vs expected 1.22 kW (Δ +1.46 kW, |z|=3.00). Possible causes: a large appliance running outside its usual schedule, or overlapping medium loads."
2010-03-08 08:00:00,3.4103,1.9474702074099854,1.4628298089932128,3.407264685560207,1.4628298089932128,8,0,"[2010-03-08 08:00] Unusual spike on Mon 08:00 (morning) detected by residual z-score: actual 3.41 kW vs expected 1.95 kW (Δ +1.46 kW, |z|=3.41). Possible causes: a heavy start-of-day routine or several devices switching on at once."
2010-11-20 11:00:00,2.6911333,1.2287347427317925,1.4623985179951362,2.949386867451009,1.4623985179951362,11,5,"[2010-11-20 11:00] Unusual spike on Sat 11:00 (daytime) detected by residual z-score: actual 2.69 kW vs expected 1.23 kW (Δ +1.46 kW, |z|=2.95). Possible causes: a large appliance running outside its usual schedule, or overlapping medium loads."
2010-11-06 11:00:00,2.4701335,1.0081232167089824,1.462010326305544,2.4096995057070845,1.462010326305544,11,5,"[2010-11-06 11:00] Unusual spike on Sat 11:00 (daytime) detected by residual z-score: actual 2.47 kW vs expected 1.01 kW (Δ +1.46 kW, |z|=2.41). Possible causes: a large appliance running outside its usual schedule, or overlapping medium loads."
2009-10-18 18:00:00,2.7207,1.2630106849893865,1.4576893405690852,2.6773676648999367,1.4576893405690852,18,6,"[2009-10-18 18:00] Unusual spike on Sun 18:00 (evening peak) detected by residual z-score: actual 2.72 kW vs expected 1.26 kW (Δ +1.46 kW, |z|=2.68). Possible causes: more high-power appliances running at once than usual."
2008-03-22 16:00:00,3.0853665,1.6285050646803216,1.4568614228227301,3.306937225660444,1.4568614228227301,16,5,"[2008-03-22 16:00] Unusual spike on Sat 16:00 (daytime) detected by residual z-score: actual 3.09 kW vs expected 1.63 kW (Δ +1.46 kW, |z|=3.31). Possible causes: a large appliance running outside its usual schedule, or overlapping medium loads."
2010-05-01 11:00:00,2.6106,1.155610527487788,1.454989467171636,2.9477435985920426,1.454989467171636,11,5,"[2010-05-01 11:00] Unusual spike on Sat 11:00 (daytime) detected by residual z-score: actual 2.61 kW vs expected 1.16 kW (Δ +1.45 kW, |z|=2.95). Possible causes: a large appliance running outside its usual schedule, or overlapping medium loads."
2010-01-30 12:00:00,0.45303333,1.907589727847883,-1.4545563997915476,-2.207332416351381,1.4545563997915476,12,5,"[2010-01-30 12:00] Unusual drop on Sat 12:00 (daytime) detected by residual z-score: actual 0.45 kW vs expected 1.91 kW (Δ -1.45 kW, |z|=2.21). Possible causes: a large appliance running outside its usual schedule, or overlapping medium loads."
2007-02-14 12:00:00,3.4512668,1.997394592834714,1.4538721727597683,3.5140091301204395,1.4538721727597683,12,2,"[2007-02-14 12:00] Unusual spike on Wed 12:00 (daytime) detected by residual z-score: actual 3.45 kW vs expected 2.00 kW (Δ +1.45 kW, |z|=3.51). Possible causes: a large appliance running outside its usual schedule, or overlapping medium loads."
2010-05-09 10:00:00,2.589,1.135584430523528,1.4534155561250315,2.6253835695164467,1.4534155561250315,10,6,"[2010-05-09 10:00] Unusual spike on Sun 10:00 (daytime) detected by residual z-score: actual 2.59 kW vs expected 1.14 kW (Δ +1.45 kW, |z|=2.63). Possible causes: a large appliance running outside its usual schedule, or overlapping medium loads."
2007-04-07 12:00:00,0.5024667,1.9537005278248494,-1.4512338492054646,-3.259285735444468,1.4512338492054646,12,5,"[2007-04-07 12:00] Unusual drop on Sat 12:00 (daytime) detected by residual z-score: actual 0.50 kW vs expected 1.95 kW (Δ -1.45 kW, |z|=3.26). Possible causes: a large appliance running outside its usual schedule, or overlapping medium loads."
2007-10-21 11:00:00,2.2947335,0.8440013250530025,1.4507321992695072,3.200751148009736,1.4507321992695072,11,6,"[2007-10-21 11:00] Unusual spike on Sun 11:00 (daytime) detected by residual z-score: actual 2.29 kW vs expected 0.84 kW (Δ +1.45 kW, |z|=3.20). Possible causes: a large appliance running outside its usual schedule, or overlapping medium loads."
2010-10-10 19:00:00,3.4917998,2.0433026451865284,1.4484971862038525,3.0167167175829053,1.4484971862038525,19,6,"[2010-10-10 19:00] Unusual spike on Sun 19:00 (evening peak) detected by residual z-score: actual 3.49 kW vs expected 2.04 kW (Δ +1.45 kW, |z|=3.02). Possible causes: more high-power appliances running at once than usual."
2008-09-14 12:00:00,3.5746,2.126440073360219,1.4481599079477645,3.7306814932209194,1.4481599079477645,12,6,"[2008-09-14 12:00] Unusual spike on Sun 12:00 (daytime) detected by residual z-score: actual 3.57 kW vs expected 2.13 kW (Δ +1.45 kW, |z|=3.73). Possible causes: a large appliance running outside its usual schedule, or overlapping medium loads."
2010-11-08 07:00:00,2.6106668,1.1629097464895088,1.4477570053720634,2.5112826059607483,1.4477570053720634,7,0,"[2010-11-08 07:00] Unusual spike on Mon 07:00 (morning) detected by residual z-score: actual 2.61 kW vs expected 1.16 kW (Δ +1.45 kW, |z|=2.51). Possible causes: a heavy start-of-day routine or several devices switching on at once."
2008-12-23 21:00:00,0.71513337,2.1614606569644796,-1.446327287995516,-3.218297357254209,1.446327287995516,21,1,"[2008-12-23 21:00] Unusual drop on Tue 21:00 (evening peak) detected by residual z-score: actual 0.72 kW vs expected 2.16 kW (Δ -1.45 kW, |z|=3.22). Possible causes: more high-power appliances running at once than usual."
2009-10-17 14:00:00,2.7726667,1.326613086415842,1.4460536063179226,2.5616048692744493,1.4460536063179226,14,5,"[2009-10-17 14:00] Unusual spike on Sat 14:00 (daytime) detected by residual z-score: actual 2.77 kW vs expected 1.33 kW (Δ +1.45 kW, |z|=2.56). Possible causes: a large appliance running outside its usual schedule, or overlapping medium loads."
2010-07-21 23:00:00,2.8781333,1.4344105391494564,1.4437227578170964,4.130571916618317,1.4437227578170964,23,2,"[2010-07-21 23:00] Unusual spike on Wed 23:00 (late evening) detected by residual z-score: actual 2.88 kW vs expected 1.43 kW (Δ +1.44 kW, |z|=4.13). Possible causes: an unusual load combination late at night."
2010-05-05 21:00:00,3.1246998,1.6818295967691201,1.442870234239791,2.650309109663525,1.442870234239791,21,2,"[2010-05-05 21:00] Unusual spike on Wed 21:00 (evening peak) detected by residual z-score: actual 3.12 kW vs expected 1.68 kW (Δ +1.44 kW, |z|=2.65). Possible causes: more high-power appliances running at once than usual."
2010-02-06 23:00:00,3.4749,2.0323929718666554,1.4425070353812695,2.4641767278775077,1.4425070353812695,23,5,"[2010-02-06 23:00] Unusual spike on Sat 23:00 (late evening) detected by residual z-score: actual 3.47 kW vs expected 2.03 kW (Δ +1.44 kW, |z|=2.46). Possible causes: an unusual load combination late at night."
2009-11-20 07:00:00,2.5564,1.1139388106695862,1.4424612499841003,2.924085030132345,1.4424612499841003,7,4,"[2009-11-20 07:00] Unusual spike on Fri 07:00 (morning) detected by residual z-score: actual 2.56 kW vs expected 1.11 kW (Δ +1.44 kW, |z|=2.92). Possible causes: a heavy start-of-day routine or several devices switching on at once."
2007-01-07 15:00:00,3.7707667,2.329646026516951,1.4411207085599531,3.4379576467730835,1.4411207085599531,15,6,"[2007-01-07 15:00] Unusual spike on Sun 15:00 (daytime) detected by residual z-score: actual 3.77 kW vs expected 2.33 kW (Δ +1.44 kW, |z|=3.44). Possible causes: a large appliance running outside its usual schedule, or overlapping medium loads."
2009-12-29 20:00:00,0.71500003,2.1549896909809116,-1.4399896576023106,-2.3637819766758947,1.4399896576023106,20,1,"[2009-12-29 20:00] Unusual drop on Tue 20:00 (evening peak) detected by residual z-score: actual 0.72 kW vs expected 2.15 kW (Δ -1.44 kW, |z|=2.36). Possible causes: more high-power appliances running at once than usual."
2009-10-03 17:00:00,3.1209998,1.6815641284735636,1.4394356846062704,3.0158717391485186,1.4394356846062704,17,5,"[2009-10-03 17:00] Unusual spike on Sat 17:00 (evening peak) detected by residual z-score: actual 3.12 kW vs expected 1.68 kW (Δ +1.44 kW, |z|=3.02). Possible causes: more high-power appliances running at once than usual."
2007-02-19 18:00:00,3.4106667,1.9715824212078377,1.4390842829700188,2.8584085096866803,1.4390842829700188,18,0,"[2007-02-19 18:00] Unusual spike on Mon 18:00 (evening peak) detected by residual z-score: actual 3.41 kW vs expected 1.97 kW (Δ +1.44 kW, |z|=2.86). Possible causes: more high-power appliances running at once than usual."
2008-03-08 19:00:00,4.4196334,2.9809612356294686,1.4386721528898185,2.7829422773209913,1.4386721528898185,19,5,"[2008-03-08 19:00] Unusual spike on Sat 19:00 (evening peak) detected by residual z-score: actual 4.42 kW vs expected 2.98 kW (Δ +1.44 kW, |z|=2.78). Possible causes: more high-power appliances running at once than usual."
2008-03-05 18:00:00,3.4016669,1.9640903073498697,1.437576572304061,3.617551468279772,1.437576572304061,18,2,"[2008-03-05 18:00] Unusual spike on Wed 18:00 (evening peak) detected by residual z-score: actual 3.40 kW vs expected 1.96 kW (Δ +1.44 kW, |z|=3.62). Possible causes: more high-power appliances running at once than usual."
2008-03-11 18:00:00,3.1846335,1.747068058576555,1.437565434846907,2.742709925641494,1.437565434846907,18,1,"[2008-03-11 18:00] Unusual spike on Tue 18:00 (evening peak) detected by residual z-score: actual 3.18 kW vs expected 1.75 kW (Δ +1.44 kW, |z|=2.74). Possible causes: more high-power appliances running at once than usual."
2007-10-13 19:00:00,4.7327666,3.2956137434396853,1.4371528848256956,3.273619844214234,1.4371528848256956,19,5,"[2007-10-13 19:00] Unusual spike on Sat 19:00 (evening peak) detected by residual z-score: actual 4.73 kW vs expected 3.30 kW (Δ +1.44 kW, |z|=3.27). Possible causes: more high-power appliances running at once than usual."
2007-06-02 20:00:00,0.73546666,2.172450947658248,-1.4369842885891866,-3.3079380778485037,1.4369842885891866,20,5,"[2007-06-02 20:00] Unusual drop on Sat 20:00 (evening peak) detected by residual z-score: actual 0.74 kW vs expected 2.17 kW (Δ -1.44 kW, |z|=3.31). Possible causes: more high-power appliances running at once than usual."
2010-11-06 07:00:00,2.6104333,1.1766760169240862,1.4337573231485456,2.300030581641691,1.4337573231485456,7,5,"[2010-11-06 07:00] Unusual spike on Sat 07:00 (morning) detected by residual z-score: actual 2.61 kW vs expected 1.18 kW (Δ +1.43 kW, |z|=2.30). Possible causes: a heavy start-of-day routine or several devices switching on at once."
2009-11-22 09:00:00,0.4435,1.8769384437841827,-1.4334384316248352,-2.6835575296028034,1.4334384316248352,9,6,"[2009-11-22 09:00] Unusual drop on Sun 09:00 (morning) detected by residual z-score: actual 0.44 kW vs expected 1.88 kW (Δ -1.43 kW, |z|=2.68). Possible causes: a heavy start-of-day routine or several devices switching on at once."
2010-03-13 14:00:00,3.0405667,1.6085241615320018,1.43204252128355,2.4533744263317816,1.43204252128355,14,5,"[2010-03-13 14:00] Unusual spike on Sat 14:00 (daytime) detected by residual z-score: actual 3.04 kW vs expected 1.61 kW (Δ +1.43 kW, |z|=2.45). Possible causes: a large appliance running outside its usual schedule, or overlapping medium loads."
2008-01-26 19:00:00,6.0138,4.58308434692845,1.4307157972671067,3.4730675417713415,1.4307157972671067,19,5,"[2008-01-26 19:00] Unusual spike on Sat 19:00 (evening peak) detected by residual z-score: actual 6.01 kW vs expected 4.58 kW (Δ +1.43 kW, |z|=3.47). Possible causes: more high-power appliances running at once than usual."
2007-07-28 19:00:00,2.9890666,1.5614175662832386,1.427649034516322,3.4089941798672863,1.427649034516322,19,5,"[2007-07-28 19:00] Unusual spike on Sat 19:00 (evening peak) detected by residual z-score: actual 2.99 kW vs expected 1.56 kW (Δ +1.43 kW, |z|=3.41). Possible causes: more high-power appliances running at once than usual."
2010-07-01 01:00:00,0.867,2.293985709749114,-1.4269857259615772,-3.2371765833916353,1.4269857259615772,1,3,"[2010-07-01 01:00] Unusual drop on Thu 01:00 (overnight) detected by residual z-score: actual 0.87 kW vs expected 2.29 kW (Δ -1.43 kW, |z|=3.24). Possible causes: a device left on overnight, standby/defrost cycle, or a heating/cooling unit."
2009-01-31 16:00:00,3.4074333,1.9811312470610083,1.4263020243470728,3.0652053616870907,1.4263020243470728,16,5,"[2009-01-31 16:00] Unusual spike on Sat 16:00 (daytime) detected by residual z-score: actual 3.41 kW vs expected 1.98 kW (Δ +1.43 kW, |z|=3.07). Possible causes: a large appliance running outside its usual schedule, or overlapping medium loads."
2009-04-09 19:00:00,3.3968666,1.9745698169927286,1.4222967429895712,3.683846189056545,1.4222967429895712,19,3,"[2009-04-09 19:00] Unusual spike on Thu 19:00 (evening peak) detected by residual z-score: actual 3.40 kW vs expected 1.97 kW (Δ +1.42 kW, |z|=3.68). Possible causes: more high-power appliances running at once than usual."
2007-09-06 21:00:00,2.6461334,1.2247314579899276,1.421401964861635,3.445982345565581,1.421401964861635,21,3,"[2007-09-06 21:00] Unusual spike on Thu 21:00 (evening peak) detected by residual z-score: actual 2.65 kW vs expected 1.22 kW (Δ +1.42 kW, |z|=3.45). Possible causes: more high-power appliances running at once than usual."
2009-06-10 13:00:00,2.3652,0.944505348973408,1.4206946937512015,3.7117904295542603,1.4206946937512015,13,2,"[2009-06-10 13:00] Unusual spike on Wed 13:00 (daytime) detected by residual z-score: actual 2.37 kW vs expected 0.94 kW (Δ +1.42 kW, |z|=3.71). Possible causes: a large appliance running outside its usual schedule, or overlapping medium loads."
2009-01-16 17:00:00,4.1512666,2.730700705552887,1.4205658693067322,3.302526015712289,1.4205658693067322,17,4,"[2009-01-16 17:00] Unusual spike on Fri 17:00 (evening peak) detected by residual z-score: actual 4.15 kW vs expected 2.73 kW (Δ +1.42 kW, |z|=3.30). Possible causes: more high-power appliances running at once than usual."
2009-01-18 14:00:00,3.7168665,2.299404953917592,1.4174615393075056,3.3486641778224064,1.4174615393075056,14,6,"[2009-01-18 14:00] Unusual spike on Sun 14:00 (daytime) detected by residual z-score: actual 3.72 kW vs expected 2.30 kW (Δ +1.42 kW, |z|=3.35). Possible causes: a large appliance running outside its usual schedule, or overlapping medium loads."
2010-05-29 10:00:00,2.6568668,1.240437935031675,1.4164288538324608,3.4126357247089514,1.4164288538324608,10,5,"[2010-05-29 10:00] Unusual spike on Sat 10:00 (daytime) detected by residual z-score: actual 2.66 kW vs expected 1.24 kW (Δ +1.42 kW, |z|=3.41). Possible causes: a large appliance running outside its usual schedule, or overlapping medium loads."
2007-04-21 18:00:00,2.4504,1.0359817872958919,1.4144183267635564,3.9263950423438825,1.4144183267635564,18,5,"[2007-04-21 18:00] Unusual spike on Sat 18:00 (evening peak) detected by residual z-score: actual 2.45 kW vs expected 1.04 kW (Δ +1.41 kW, |z|=3.93). Possible causes: more high-power appliances running at once than usual."
2009-03-11 14:00:00,3.3269334,1.9137633120947555,1.413170071846895,3.2025930562760467,1.413170071846895,14,2,"[2009-03-11 14:00] Unusual spike on Wed 14:00 (daytime) detected by residual z-score: actual 3.33 kW vs expected 1.91 kW (Δ +1.41 kW, |z|=3.20). Possible causes: a large appliance running outside its usual schedule, or overlapping medium loads."
2007-01-05 11:00:00,0.35583335,1.768680792851024,-1.412847441238933,-3.273606684735818,1.412847441238933,11,4,"[2007-01-05 11:00] Unusual drop on Fri 11:00 (daytime) detected by residual z-score: actual 0.36 kW vs expected 1.77 kW (Δ -1.41 kW, |z|=3.27). Possible causes: a large appliance running outside its usual schedule, or overlapping medium loads."
2010-03-24 11:00:00,3.1818666,1.7717064404185912,1.4101602053943971,3.2654354784383233,1.4101602053943971,11,2,"[2010-03-24 11:00] Unusual spike on Wed 11:00 (daytime) detected by residual z-score: actual 3.18 kW vs expected 1.77 kW (Δ +1.41 kW, |z|=3.27). Possible causes: a large appliance running outside its usual schedule, or overlapping medium loads."
2009-10-24 15:00:00,0.5198333,1.927528567746337,-1.4076952414066153,-2.247596308861755,1.4076952414066153,15,5,"[2009-10-24 15:00] Unusual drop on Sat 15:00 (daytime) detected by isolation forest: actual 0.52 kW vs expected 1.93 kW (Δ -1.41 kW, |z|=2.25). Possible causes: a large appliance running outside its usual schedule, or overlapping medium loads."
2008-12-10 17:00:00,3.7416666,2.3345982600247748,1.4070682953798883,3.2324015097156797,1.4070682953798883,17,2,"[2008-12-10 17:00] Unusual spike on Wed 17:00 (evening peak) detected by residual z-score: actual 3.74 kW vs expected 2.33 kW (Δ +1.41 kW, |z|=3.23). Possible causes: more high-power appliances running at once than usual."
2007-11-06 11:00:00,3.2140334,1.8108257389902156,1.4032076262594182,3.6074055982708453,1.4032076262594182,11,1,"[2007-11-06 11:00] Unusual spike on Tue 11:00 (daytime) detected by residual z-score: actual 3.21 kW vs expected 1.81 kW (Δ +1.40 kW, |z|=3.61). Possible causes: a large appliance running outside its usual schedule, or overlapping medium loads."
2008-01-29 12:00:00,3.9499002,2.5474059392760875,1.4024942110229848,3.250378486405305,1.4024942110229848,12,1,"[2008-01-29 12:00] Unusual spike on Tue 12:00 (daytime) detected by residual z-score: actual 3.95 kW vs expected 2.55 kW (Δ +1.40 kW, |z|=3.25). Possible causes: a large appliance running outside its usual schedule, or overlapping medium loads."
2007-07-23 13:00:00,0.4112,1.8135953517228203,-1.4023953647881584,-3.4348544698263224,1.4023953647881584,13,0,"[2007-07-23 13:00] Unusual drop on Mon 13:00 (daytime) detected by residual z-score: actual 0.41 kW vs expected 1.81 kW (Δ -1.40 kW, |z|=3.43). Possible causes: a large appliance running outside its usual schedule, or overlapping medium loads."
2009-12-25 17:00:00,3.2292,1.8278749140231219,1.4013249722988996,2.164116485608872,1.4013249722988996,17,4,"[2009-12-25 17:00] Unusual spike on Fri 17:00 (evening peak) detected by isolation forest: actual 3.23 kW vs expected 1.83 kW (Δ +1.40 kW, |z|=2.16). Possible causes: more high-power appliances running at once than usual."
2008-06-13 12:00:00,2.0556998,0.6559790293553404,1.399720795931525,3.355701641194959,1.399720795931525,12,4,"[2008-06-13 12:00] Unusual spike on Fri 12:00 (daytime) detected by residual z-score: actual 2.06 kW vs expected 0.66 kW (Δ +1.40 kW, |z|=3.36). Possible causes: a large appliance running outside its usual schedule, or overlapping medium loads."
2007-05-16 12:00:00,2.8142002,1.415141548822989,1.3990586140645842,3.298846762687175,1.3990586140645842,12,2,"[2007-05-16 12:00] Unusual spike on Wed 12:00 (daytime) detected by residual z-score: actual 2.81 kW vs expected 1.42 kW (Δ +1.40 kW, |z|=3.30). Possible causes: a large appliance running outside its usual schedule, or overlapping medium loads."
2008-05-06 14:00:00,2.1996999,0.8008358558168887,1.3988640228757383,3.294957936695277,1.3988640228757383,14,1,"[2008-05-06 14:00] Unusual spike on Tue 14:00 (daytime) detected by residual z-score: actual 2.20 kW vs expected 0.80 kW (Δ +1.40 kW, |z|=3.29). Possible causes: a large appliance running outside its usual schedule, or overlapping medium loads."
2009-04-11 19:00:00,4.3047333,2.9102606898890486,1.3944725864781389,3.619424688141935,1.3944725864781389,19,5,"[2009-04-11 19:00] Unusual spike on Sat 19:00 (evening peak) detected by residual z-score: actual 4.30 kW vs expected 2.91 kW (Δ +1.39 kW, |z|=3.62). Possible causes: more high-power appliances running at once than usual."
2008-05-27 16:00:00,3.0297,1.6371634629300857,1.392536577887175,3.8663794362626884,1.392536577887175,16,1,"[2008-05-27 16:00] Unusual spike on Tue 16:00 (daytime) detected by residual z-score: actual 3.03 kW vs expected 1.64 kW (Δ +1.39 kW, |z|=3.87). Possible causes: a large appliance running outside its usual schedule, or overlapping medium loads."
2007-02-16 06:00:00,3.3264666,1.936794700404825,1.3896718599589446,3.1174405859656553,1.3896718599589446,6,4,"[2007-02-16 06:00] Unusual spike on Fri 06:00 (morning) detected by residual z-score: actual 3.33 kW vs expected 1.94 kW (Δ +1.39 kW, |z|=3.12). Possible causes: a heavy start-of-day routine or several devices switching on at once."
2010-07-11 23:00:00,2.5947669,1.208002627140413,1.3867642280994552,3.3922371905708815,1.3867642280994552,23,6,"[2010-07-11 23:00] Unusual spike on Sun 23:00 (late evening) detected by residual z-score: actual 2.59 kW vs expected 1.21 kW (Δ +1.39 kW, |z|=3.39). Possible causes: an unusual load combination late at night."
2009-02-14 11:00:00,3.4953,2.109208032652402,1.386092021897769,3.0081060420950285,1.386092021897769,11,5,"[2009-02-14 11:00] Unusual spike on Sat 11:00 (daytime) detected by residual z-score: actual 3.50 kW vs expected 2.11 kW (Δ +1.39 kW, |z|=3.01). Possible causes: a large appliance running outside its usual schedule, or overlapping medium loads."
2007-01-31 15:00:00,3.7652001,2.3805607634018546,1.3846393746901864,3.250177292366999,1.3846393746901864,15,2,"[2007-01-31 15:00] Unusual spike on Wed 15:00 (daytime) detected by residual z-score: actual 3.77 kW vs expected 2.38 kW (Δ +1.38 kW, |z|=3.25). Possible causes: a large appliance running outside its usual schedule, or overlapping medium loads."
2008-04-22 09:00:00,0.31363335,1.6946929722699753,-1.3810596197518936,-3.055590796498544,1.3810596197518936,9,1,"[2008-04-22 09:00] Unusual drop on Tue 09:00 (morning) detected by residual z-score: actual 0.31 kW vs expected 1.69 kW (Δ -1.38 kW, |z|=3.06). Possible causes: a heavy start-of-day routine or several devices switching on at once."
2009-04-11 11:00:00,3.4521668,2.071206702836305,1.380960092894286,3.525157335049043,1.380960092894286,11,5,"[2009-04-11 11:00] Unusual spike on Sat 11:00 (daytime) detected by residual z-score: actual 3.45 kW vs expected 2.07 kW (Δ +1.38 kW, |z|=3.53). Possible causes: a large appliance running outside its usual schedule, or overlapping medium loads."
2007-06-08 10:00:00,3.1212666,1.7436703268017952,1.3775962766680534,3.081707251149943,1.3775962766680534,10,4,"[2007-06-08 10:00] Unusual spike on Fri 10:00 (daytime) detected by residual z-score: actual 3.12 kW vs expected 1.74 kW (Δ +1.38 kW, |z|=3.08). Possible causes: a large appliance running outside its usual schedule, or overlapping medium loads."
2009-01-25 20:00:00,1.2553,2.6328092020498577,-1.37750915703643,-2.943833879081747,1.37750915703643,20,6,"[2009-01-25 20:00] Unusual drop on Sun 20:00 (evening peak) detected by isolation forest: actual 1.26 kW vs expected 2.63 kW (Δ -1.38 kW, |z|=2.94). Possible causes: more high-power appliances running at once than usual."
2008-03-23 21:00:00,1.7224001,3.0982901288977622,-1.3758900596610069,-2.908592565408068,1.3758900596610069,21,6,"[2008-03-23 21:00] Unusual drop on Sun 21:00 (evening peak) detected by isolation forest: actual 1.72 kW vs expected 3.10 kW (Δ -1.38 kW, |z|=2.91). Possible causes: more high-power appliances running at once than usual."
2010-07-14 22:00:00,3.1088667,1.7334728721412325,1.375393819448123,3.203773445199848,1.375393819448123,22,2,"[2010-07-14 22:00] Unusual spike on Wed 22:00 (late evening) detected by residual z-score: actual 3.11 kW vs expected 1.73 kW (Δ +1.38 kW, |z|=3.20). Possible causes: an unusual load combination late at night."
