datetime,Global_active_power,Sub_metering_1,Sub_metering_2,Sub_metering_3
2008-05-13,1.0256208,823.0,4089.0,8370.0
2008-05-14,1.1001819,2467.0,3436.0,9716.0
2008-05-15,0.8074777,868.0,570.0,6820.0
2008-05-16,1.1465583,2228.0,2568.0,8957.0
2008-05-17,1.1510097,2158.0,935.0,12472.0
2008-05-18,1.2527486,1775.0,5355.0,8626.0
2008-05-19,0.7154597,1014.0,558.0,7503.0
2008-05-20,1.0981486,1352.0,2431.0,11977.0
2008-05-21,0.9195223,1989.0,474.0,9251.0
2008-05-22,0.67838055,996.0,440.0,6475.0
2008-05-23,1.0311917,0.0,1390.0,14734.0
2008-05-24,1.0973445,1027.0,569.0,12833.0
2008-05-25,1.4225721,4307.0,8811.0,6016.0
2008-05-26,0.8956319,985.0,666.0,9284.0
2008-05-27,1.1865972,0.0,5352.0,11478.0
2008-05-28,0.7738694,3138.0,512.0,6709.0
2008-05-29,0.7882472,1004.0,507.0,8703.0
2008-05-30,0.97030836,0.0,3019.0,11298.0
2008-05-31,1.1399097,1764.0,2328.0,11858.0
2008-06-01,1.2839416,1906.0,545.0,11307.0
2008-06-02,0.7458416,960.0,558.0,6341.0
2008-06-03,1.1095945,2897.0,2608.0,9265.0
2008-06-04,1.1034111,1550.0,7682.0,6508.0
2008-06-05,0.777832,1747.0,506.0,8781.0
2008-06-06,0.8456347,1009.0,506.0,7871.0
2008-06-07,1.3072805,2379.0,2611.0,14593.0
2008-06-08,1.071057,2536.0,3161.0,9732.0
2008-06-09,0.9206236,1967.0,2085.0,7921.0
2008-06-10,0.7410347,907.0,585.0,8992.0
2008-06-11,0.7800042,977.0,842.0,7566.0
2008-06-12,0.87453616,1951.0,567.0,7246.0
2008-06-13,1.302082,2809.0,7358.5,10531.5
2008-06-14,0.96175003,1862.0,1011.0,10681.0
2008-06-15,1.5896542,6471.0,6802.0,11589.0
2008-06-16,0.9048916,1980.0,464.0,10012.0
2008-06-17,0.7951972,1080.0,432.0,10094.0
2008-06-18,1.3150055,7549.0,3040.0,12687.0
2008-06-19,1.1028347,3411.0,1514.0,10911.0
2008-06-20,1.1639612,2948.0,2935.0,12417.0
2008-06-21,1.2043431,940.0,5823.0,12828.0
2008-06-22,1.0877889,4705.0,1175.0,10652.0
2008-06-23,0.8693028,2600.0,581.0,10124.0
2008-06-24,1.2183695,2779.0,3489.0,14271.0
2008-06-25,0.87622917,2773.0,569.0,9402.0
2008-06-26,0.73334724,921.0,572.0,8971.0
2008-06-27,1.2188555,4159.0,2372.0,10163.0
2008-06-28,0.83944446,0.0,2000.0,7932.0
2008-06-29,0.5203833,955.0,535.0,3896.0
2008-06-30,0.5584694,0.0,521.0,6819.0
2008-07-01,0.84391665,3465.0,587.0,8390.0
2008-07-02,0.79666805,962.0,650.0,7002.0
2008-07-03,0.76274997,958.0,2569.0,7410.0
2008-07-04,0.6541806,0.0,589.0,8302.0
2008-07-05,1.0202,1875.0,6754.0,8365.0
2008-07-06,1.2535167,4258.0,5230.0,7536.0
2008-07-07,0.6829097,2171.0,592.0,7149.0
2008-07-08,0.78209305,991.0,503.0,7592.0
2008-07-09,0.6384153,951.0,499.0,7352.0
2008-07-10,0.86894166,982.0,552.0,8186.0
2008-07-11,0.8709833,724.0,558.0,9251.0
2008-07-12,0.92281395,4436.0,2617.0,7231.0
2008-07-13,0.87127364,1671.0,3164.0,7056.0
2008-07-14,0.7902264,2564.0,1995.0,6436.0
2008-07-15,0.80268055,968.0,552.0,8585.0
2008-07-16,0.74795973,1537.0,2799.0,4978.0
2008-07-17,0.91605693,1122.0,723.0,8280.0
2008-07-18,0.8761,1143.0,552.0,9260.0
2008-07-19,0.93334305,2941.0,3146.0,7676.0
2008-07-20,0.65384305,1943.0,1076.0,5457.0
2008-07-21,0.80310977,1698.0,431.0,9189.0
2008-07-22,0.5140569,0.0,430.0,4886.0
2008-07-23,0.6546042,1233.0,454.0,6325.0
2008-07-24,0.7593402,837.0,476.0,8344.0
2008-07-25,0.6010653,1168.0,492.0,6731.0
2008-07-26,0.56644726,0.0,948.0,6243.0
2008-07-27,0.79680276,1063.0,858.0,8385.0
2008-07-28,0.573475,0.0,509.0,5963.0
2008-07-29,0.81010973,1571.0,530.0,5802.0
2008-07-30,0.90271384,2548.0,773.0,6278.0
2008-07-31,0.96710974,1533.0,2808.0,7588.0
2008-08-01,0.51359445,586.0,1150.0,5091.0
2008-08-02,0.35123333,0.0,504.0,3803.0
2008-08-03,0.35054305,0.0,499.0,3926.0
2008-08-04,0.78229237,596.0,4677.0,4410.5
2008-08-05,0.5743875,635.0,509.0,7118.0
2008-08-06,0.22646667,0.0,513.0,2215.0
2008-08-07,0.23255834,0.0,526.0,2357.0
2008-08-08,0.20986111,0.0,481.0,1980.0
2008-08-09,0.24925278,0.0,489.0,1902.0
2008-08-10,0.24446668,0.0,464.0,1905.0
2008-08-11,0.258275,0.0,489.0,1880.0
2008-08-12,0.20068334,0.0,462.0,1844.0
2008-08-13,0.1962389,0.0,451.0,1789.0
2008-08-14,0.18767916,0.0,441.0,1641.0
2008-08-15,0.19003749,0.0,439.0,1691.0
2008-08-16,0.19084305,0.0,442.0,1688.0
2008-08-17,0.19083054,0.0,445.0,1710.0
2008-08-18,0.19010971,0.0,440.0,1719.0
2008-08-19,0.19075832,0.0,442.0,1697.0
2008-08-20,0.1864389,0.0,437.0,1626.0
2008-08-21,0.18145695,0.0,432.0,1577.0
2008-08-22,0.18550277,0.0,438.0,1614.0
2008-08-23,0.17683472,0.0,419.0,1485.0
2008-08-24,0.17688611,0.0,404.0,1523.0
2008-08-25,0.17381805,0.0,422.0,1436.0
2008-08-26,0.17886388,0.0,420.0,1533.0
2008-08-27,0.17924584,0.0,399.0,1539.0
2008-08-28,0.18628195,0.0,432.0,1631.0
2008-08-29,0.185825,0.0,430.0,1599.0
2008-08-30,0.18779445,0.0,435.0,1619.0
2008-08-31,1.0433542,2056.0,3733.0,12133.5
2008-09-01,0.8663264,950.0,521.0,10183.0
2008-09-02,0.9612181,4273.0,1206.0,6648.0
2008-09-03,0.96422637,1326.0,1902.0,10213.0
2008-09-04,0.8508472,2225.0,404.0,9408.0
2008-09-05,0.60691667,379.0,431.0,6943.0
2008-09-06,1.2976208,2948.0,6500.0,13400.0
2008-09-07,0.95323336,3612.0,1707.0,5976.0
2008-09-08,0.90925276,747.0,2293.0,9559.0
2008-09-09,0.8053153,236.0,453.0,7728.0
2008-09-10,0.90330833,1009.0,399.0,10281.0
2008-09-11,0.71438473,1005.0,417.0,7644.0
2008-09-12,0.9671958,1867.0,402.0,8738.0
2008-09-13,1.1329417,930.0,5433.0,11807.0
2008-09-14,1.0946709,4673.0,445.0,6538.0
2008-09-15,1.1789639,960.0,364.0,10322.0
2008-09-16,0.84851533,0.0,368.0,8249.0
2008-09-17,1.0550069,1910.0,3727.0,9371.0
2008-09-18,1.0453403,4202.0,357.0,7991.0
2008-09-19,1.0547541,1569.0,351.0,12367.0
2008-09-20,0.9059722,0.0,370.0,12477.0
2008-09-21,1.0646319,4010.0,2381.0,8347.0
2008-09-22,0.9434472,1014.0,2448.0,10227.0
2008-09-23,0.85610276,0.0,2168.0,7920.0
2008-09-24,1.1932986,2019.0,4730.0,10548.0
2008-09-25,0.7855694,1012.0,751.0,8485.0
2008-09-26,0.9940625,1221.0,370.0,10890.0
2008-09-27,1.477393,4347.0,2584.0,12688.0
2008-09-28,1.2021556,1920.0,385.0,11242.0
2008-09-29,1.0428736,1014.0,363.0,10677.0
2008-09-30,0.9548653,998.0,360.0,7415.0
2008-10-01,1.3002528,2249.0,5800.0,10808.0
2008-10-02,0.9342653,0.0,367.0,9060.0
2008-10-03,1.1198472,4801.0,349.0,9432.0
2008-10-04,1.4586779,3462.0,629.0,12573.0
2008-10-05,1.0763541,990.0,3257.0,6071.0
2008-10-06,0.98873746,990.0,286.0,9562.0
2008-10-07,1.1990056,1016.0,419.0,9476.0
2008-10-08,1.2920667,1044.0,5126.0,11650.0
2008-10-09,1.3775569,1032.0,3064.0,11652.0
2008-10-10,1.0544014,0.0,389.0,12046.0
2008-10-11,1.1592958,2144.0,2335.0,11373.0
2008-10-12,1.3249583,2561.0,5822.0,7171.0
2008-10-13,1.015261,1037.0,535.0,9483.0
2008-10-14,1.1174,1177.0,442.0,9939.0
2008-10-15,1.4978445,1998.0,7042.0,9984.0
2008-10-16,1.0997778,951.0,429.0,8438.0
2008-10-17,1.2964486,2036.0,3187.0,9639.0
2008-10-18,1.554993,799.0,1655.0,12146.0
2008-10-19,1.3693986,698.0,8010.0,4600.0
2008-10-20,1.1580236,844.0,2648.0,10475.0
2008-10-21,1.4331361,857.0,2663.0,11331.0
2008-10-22,1.1430625,662.0,2542.0,8487.0
2008-10-23,1.2711765,815.0,1435.0,10587.0
2008-10-24,1.481407,7893.0,2277.0,10284.0
2008-10-25,1.1096756,737.0,458.5,14185.5
2008-10-26,0.36353612,0.0,360.0,2013.0
2008-10-27,0.3638139,0.0,402.0,1967.0
2008-10-28,0.9217292,2263.0,362.0,5090.0
2008-10-29,1.1198444,1037.0,345.0,4015.0
2008-10-30,0.7629166,0.0,345.0,2619.0
2008-10-31,0.8929389,0.0,312.0,10483.0
2008-11-01,0.5767347,0.0,344.0,1939.0
2008-11-02,0.6323708,0.0,346.0,2824.0
2008-11-03,0.58861107,963.0,347.0,1892.0
2008-11-04,1.0849417,0.0,6214.0,4106.0
2008-11-05,2.1770346,7597.0,10409.0,8362.0
2008-11-06,1.103082,1033.0,430.0,6734.0
2008-11-07,1.1244333,1032.0,389.0,10421.0
2008-11-08,1.203568,1114.0,3271.0,6069.0
2008-11-09,1.7906514,6301.0,661.0,14348.0
2008-11-10,1.468357,1023.0,355.0,10354.0
2008-11-11,1.7055207,2475.0,2288.0,14651.0
2008-11-12,1.5209125,1066.0,2745.0,9430.0
2008-11-13,0.8600416,0.0,338.0,6315.0
2008-11-14,1.126207,2092.0,325.0,9929.0
2008-11-15,2.105297,3952.0,3799.0,15635.0
2008-11-16,1.642661,4791.0,1829.0,8945.0
2008-11-17,1.0580806,0.0,378.0,10590.0
2008-11-18,1.2146181,1079.0,369.0,11204.0
2008-11-19,1.2779431,1737.0,3026.0,8704.0
2008-11-20,1.1752334,1034.0,347.0,7732.0
2008-11-21,1.1624514,1039.0,348.0,10396.0
2008-11-22,1.18845,1093.0,882.0,8320.0
2008-11-23,2.3662534,3631.0,8829.5,10288.5
2008-11-24,2.2312486,1063.0,510.0,13378.0
2008-11-25,1.8769792,3010.0,345.0,10471.0
2008-11-26,1.0527458,909.0,304.0,10002.0
2008-11-27,1.6404291,2491.0,330.0,12440.0
2008-11-28,1.3096973,1113.0,295.0,11361.0
2008-11-29,1.6907417,5268.0,2392.0,12386.0
2008-11-30,1.6676306,1161.0,3481.0,11474.0
2008-12-01,1.1225958,1085.0,309.0,9013.0
2008-12-02,1.2454472,0.0,304.0,11343.0
2008-12-03,1.2188638,1137.0,302.0,9664.0
2008-12-04,1.2073874,1085.0,281.0,11314.0
2008-12-05,1.4295958,831.0,310.0,9852.0
2008-12-06,1.7526639,4005.0,5749.0,9048.0
2008-12-07,1.7130139,3294.0,310.0,13627.0
2008-12-08,1.2976639,1117.0,296.0,13256.0
2008-12-09,1.3910723,1985.0,2553.0,12886.0
2008-12-10,1.5589792,1128.0,4144.0,12254.0
2008-12-11,0.99480695,1160.0,273.0,7979.0
2008-12-12,1.2607875,1157.0,255.0,12154.0
2008-12-13,1.2677597,2186.0,261.0,9271.0
2008-12-14,1.3903611,3742.0,2497.0,5415.0
2008-12-15,1.2468402,1178.0,252.0,9668.0
2008-12-16,1.2479792,0.0,253.0,11334.0
2008-12-17,1.4574902,4251.0,284.0,10813.0
2008-12-18,1.2062083,1125.0,258.0,11293.0
2008-12-19,1.3070222,1538.0,296.0,11773.0
2008-12-20,1.5584459,1133.5,6479.0,12837.0
2008-12-21,1.8358403,1099.0,9189.0,14816.0
2008-12-22,1.3998667,2157.0,391.0,10433.0
2008-12-23,1.2486722,2666.0,2115.0,8326.0
2008-12-24,0.8816931,0.0,364.0,9981.0
2008-12-25,0.7368875,0.0,285.0,3598.0
2008-12-26,0.84981394,1121.0,279.0,7796.0
2008-12-27,2.0640028,0.0,244.0,12209.0
2008-12-28,1.0907236,1953.0,217.0,5291.0
2008-12-29,0.38560975,0.0,218.0,2480.0
2008-12-30,0.8300264,0.0,245.0,7145.0
2008-12-31,1.3640194,2975.0,246.0,11860.0
2009-01-01,0.97686946,765.0,3845.0,2803.0
2009-01-02,1.6163265,2417.0,6018.0,11841.0
2009-01-03,1.3288167,6440.0,328.0,10439.0
2009-01-04,1.347218,1457.0,5251.0,3245.0
2009-01-05,1.1138889,1247.0,322.0,8650.0
2009-01-06,1.1735153,0.0,254.0,12462.0
2009-01-07,1.4446334,2687.0,3820.0,9979.0
2009-01-08,1.1342152,2773.0,299.0,10075.0
2009-01-09,1.2421542,1802.0,272.0,9285.0
2009-01-10,1.4603806,2828.0,4288.0,12539.0
2009-01-11,1.372214,4521.0,5301.0,5887.0
2009-01-12,1.1036652,0.0,261.0,12147.0
2009-01-13,1.5156945,1140.0,329.0,16194.0
2009-01-14,1.2372077,2278.5,332.0,10316.5
2009-01-15,1.0861583,2731.0,390.0,9561.0
2009-01-16,1.921218,5811.0,3158.0,15220.0
2009-01-17,2.3040416,2477.0,3154.0,15322.0
2009-01-18,2.1904125,5649.0,6701.0,12727.0
2009-01-19,1.1804625,1118.0,376.0,10279.0
2009-01-20,1.2069639,0.0,282.0,13727.0
2009-01-21,1.2079402,1148.0,2159.0,9830.0
2009-01-22,0.859275,0.0,341.0,8246.0
2009-01-23,1.3267611,2078.0,295.0,12146.0
2009-01-24,1.5283126,5096.0,4492.0,8322.0
2009-01-25,1.9747667,3971.0,5960.0,11213.0
2009-01-26,1.1628278,1121.0,348.0,9821.0
2009-01-27,0.9896042,896.0,278.0,6608.0
2009-01-28,1.890093,2301.0,6949.0,14285.0
2009-01-29,1.0928458,0.0,294.0,8996.0
2009-01-30,1.4298875,1622.0,280.0,12147.0
2009-01-31,2.3005917,8278.0,6575.0,15309.0
2009-02-01,1.2827569,3330.0,622.0,7494.0
2009-02-02,1.1134028,1159.0,232.0,10915.0
2009-02-03,1.2974931,703.0,878.0,14984.0
2009-02-04,1.7089751,871.0,6961.0,15960.0
2009-02-05,1.1452,1104.0,264.0,12987.0
2009-02-06,1.4224973,1165.0,273.0,11716.0
2009-02-07,2.1746776,6822.0,4483.0,17873.0
2009-02-08,1.5158792,5341.0,259.0,15174.0
2009-02-09,1.1851653,1063.0,228.0,9375.0
2009-02-10,1.3498764,1128.0,263.0,12339.0
2009-02-11,1.8329097,2985.0,10477.0,12195.0
2009-02-12,1.367125,1109.0,299.0,17724.0
2009-02-13,1.1736264,1100.0,254.0,11554.0
2009-02-14,1.6217471,2280.0,3256.0,18543.0
2009-02-15,1.1014111,2465.0,226.0,5234.0
2009-02-16,0.91596806,0.0,261.0,7037.0
2009-02-17,0.5519292,0.0,278.0,3925.0
2009-02-18,0.57392365,0.0,297.0,5471.0
2009-02-19,0.5119917,1046.0,262.0,1796.0
2009-02-20,1.3060666,2897.0,293.0,8768.0
2009-02-21,0.91401666,2111.0,262.0,3983.0
2009-02-22,1.5544987,3816.0,8576.0,7133.0
2009-02-23,1.8983722,1212.0,3744.0,12471.0
2009-02-24,1.2382945,0.0,1602.0,14512.0
2009-02-25,0.81239164,1092.0,274.0,7359.0
2009-02-26,0.80336946,0.0,268.0,6841.0
2009-02-27,1.4089708,1154.0,246.0,14831.0
2009-02-28,1.1324652,1145.0,5358.0,8006.0
2009-03-01,1.7170285,11224.0,2740.5,8852.0
2009-03-02,1.0260015,1560.0,310.0,6684.0
2009-03-03,1.2839944,1159.0,268.0,13024.0
2009-03-04,1.2792569,2214.0,2570.0,8393.0
2009-03-05,1.0012584,0.0,271.0,9094.0
2009-03-06,1.2385236,1144.0,265.0,12056.0
2009-03-07,1.1781013,1055.0,811.0,12113.0
2009-03-08,1.6369208,7253.0,5260.0,12691.0
2009-03-09,1.1705251,2001.0,369.0,10336.0
2009-03-10,1.2751458,0.0,281.0,11610.0
2009-03-11,1.6707667,3476.0,7288.0,10737.0
2009-03-12,1.3105972,0.0,364.0,13655.0
2009-03-13,1.0038333,1082.0,311.0,10466.0
2009-03-14,1.4923806,2196.0,280.0,18036.0
2009-03-15,1.3486542,3478.0,5152.0,8353.0
2009-03-16,0.92925346,0.0,306.0,9291.0
2009-03-17,1.3416042,1110.0,3952.0,12320.0
2009-03-18,1.0074167,1123.0,375.0,12101.0
2009-03-19,0.8274528,0.0,314.0,9458.0
2009-03-20,1.0166014,1083.0,308.0,10618.0
2009-03-21,1.340293,5420.0,682.0,10266.0
2009-03-22,1.1730348,2017.0,3778.0,9015.0
2009-03-23,0.9003125,1078.0,310.0,5999.0
2009-03-24,1.1539667,1710.0,352.0,10149.0
2009-03-25,1.2769264,2780.0,3315.0,10287.0
2009-03-26,0.84097505,0.0,312.0,8596.0
2009-03-27,1.1902264,1103.0,526.0,9947.0
2009-03-28,1.5701222,4527.0,327.0,12225.0
2009-03-29,1.5393403,1611.0,4024.0,9502.0
2009-03-30,1.0260084,1085.0,295.0,9901.0
2009-03-31,1.266307,2202.0,2711.0,12958.0
2009-04-01,1.1396806,2807.0,2364.0,7309.0
2009-04-02,1.1418986,1128.0,324.0,13500.0
2009-04-03,0.9467083,0.0,326.0,8556.0
2009-04-04,1.5216888,2699.0,4172.0,16251.0
2009-04-05,0.95535827,3832.0,357.0,6503.0
2009-04-06,1.0087737,799.0,333.0,10141.0
2009-04-07,1.0000639,1103.0,338.0,9121.0
2009-04-08,1.0656945,2131.0,2827.0,7968.0
2009-04-09,1.3128278,2682.0,366.0,13482.0
2009-04-10,1.2792459,2057.0,2822.0,13828.0
2009-04-11,1.710032,3661.0,4286.0,18233.0
2009-04-12,1.4868139,7498.0,1504.0,12470.0
2009-04-13,1.1110028,1006.0,5648.0,6209.0
2009-04-14,1.0427347,888.0,2341.0,9478.0
2009-04-15,0.8444875,1880.0,463.0,5278.0
2009-04-16,1.086475,2896.0,397.0,9809.0
2009-04-17,1.4186181,0.0,5224.0,7655.0
2009-04-18,1.0501847,1028.0,2613.0,10699.0
2009-04-19,0.8933806,2201.0,376.0,8088.0
2009-04-20,1.0322986,0.0,2644.0,10476.0
2009-04-21,1.315693,1925.0,375.0,7380.0
2009-04-22,1.0390264,1024.0,1203.0,13265.0
2009-04-23,0.7926805,1068.0,395.0,5511.0
2009-04-24,0.82919997,0.0,383.0,9677.0
2009-04-25,1.4043639,2007.0,3901.0,13225.0
2009-04-26,1.2372403,3053.0,3017.0,10561.0
2009-04-27,0.9386306,995.0,376.0,7021.0
2009-04-28,1.1849903,2068.0,371.0,11469.0
2009-04-29,1.1560278,1043.0,2492.0,9372.0
2009-04-30,1.2741402,1027.0,363.0,15305.0
2009-05-01,1.0505569,1067.0,1052.0,11709.0
2009-05-02,0.9679931,1430.0,374.0,9760.0
2009-05-03,1.1172764,3207.0,2593.0,7226.0
2009-05-04,1.1582514,1007.0,411.0,11374.0
2009-05-05,1.2024125,1049.0,5539.0,10166.0
2009-05-06,0.93743193,1038.0,1797.0,9058.0
2009-05-07,0.70322776,0.0,374.0,7992.0
2009-05-08,1.2896917,2226.0,848.0,15426.0
2009-05-09,0.87593895,2090.0,382.0,6605.0
2009-05-10,1.3665917,4300.0,6670.0,8696.0
2009-05-11,1.0535945,1035.0,457.0,11009.0
2009-05-12,1.1291362,0.0,2713.0,11335.0
2009-05-13,0.86555415,1419.0,553.0,7127.0
2009-05-14,1.1159611,0.0,4065.0,11499.0
2009-05-15,0.9876569,1382.0,494.0,12195.0
2009-05-16,1.3940126,1705.0,4820.0,12265.0
2009-05-17,1.0720583,2555.0,1926.0,7168.0
2009-05-18,0.8402125,763.0,374.0,8971.0
2009-05-19,1.1231556,3253.0,792.0,10981.0
2009-05-20,0.9077514,1061.0,1889.0,9470.0
2009-05-21,1.0938542,1553.0,1278.0,12563.0
2009-05-22,0.7463931,982.0,1207.0,8078.0
2009-05-23,1.0629153,480.0,1844.0,12579.0
2009-05-24,0.8942958,45.0,446.0,10256.0
2009-05-25,0.9403444,920.0,966.0,9930.0
2009-05-26,0.92984235,1191.0,864.5,10100.0
2009-05-27,1.072425,1052.0,2355.0,11076.0
2009-05-28,0.8192611,1502.0,421.0,9049.0
2009-05-29,0.8630875,1005.0,434.0,10112.0
2009-05-30,1.152157,2787.0,1707.0,11557.0
2009-05-31,0.664507,1466.0,458.0,5720.0
2009-06-01,1.0022639,2789.0,461.0,11361.0
2009-06-02,0.7573875,0.0,506.0,7892.0
2009-06-03,0.94206804,940.0,1370.0,11577.0
2009-06-04,0.71920836,1906.0,455.0,6905.0
2009-06-05,0.85441667,0.0,456.0,12515.0
2009-06-06,1.024618,1769.0,2732.0,10611.0
2009-06-07,0.83846664,2077.0,1641.0,6034.0
2009-06-08,0.81859446,1024.0,432.0,8551.0
2009-06-09,0.9255903,1000.0,414.0,10695.0
2009-06-10,1.1131916,1032.0,4745.0,9889.0
2009-06-11,0.9032292,0.0,472.0,10610.0
2009-06-12,0.7650917,1009.0,460.0,7137.0
2009-06-13,0.72350454,0.0,1114.1062,8710.452
2009-06-14,1.5141594,0.0,512.0145,23711.652
2009-06-15,1.1794757,916.0,379.3793,16283.896
2009-06-16,1.0477722,2983.0,1221.0,13691.0
2009-06-17,0.68612224,975.0,611.0,7193.0
2009-06-18,0.80951387,0.0,461.0,11223.0
2009-06-19,0.754768,969.0,475.0,7737.0
2009-06-20,0.76881945,0.0,2657.0,9159.0
2009-06-21,0.59384865,1039.0,412.0,6002.0
2009-06-22,0.7597903,0.0,449.0,11148.0
2009-06-23,0.7216764,1010.0,1261.0,8186.0
2009-06-24,1.0658847,3059.0,1239.0,14275.0
2009-06-25,0.5356681,0.0,495.0,6224.0
2009-06-26,0.8870292,1826.0,538.0,9952.0
2009-06-27,1.1868417,2663.0,2432.0,13468.0
2009-06-28,0.7356903,0.0,1421.0,6742.0
2009-06-29,0.70148194,1794.0,598.0,6462.0
2009-06-30,0.8280875,582.0,1034.0,8989.0
2009-07-01,0.8460709,989.0,590.0,9747.0
2009-07-02,0.8629014,637.0,603.0,8032.0
2009-07-03,0.6001028,856.0,642.0,7371.0
2009-07-04,0.86011666,2084.0,2329.0,6791.0
2009-07-05,0.97967774,3215.0,1438.0,8014.0
2009-07-06,0.66268057,429.0,755.0,7142.0
2009-07-07,0.7709278,1292.0,3619.0,5704.0
2009-07-08,0.85722226,0.0,3514.0,9308.0
2009-07-09,0.58767503,0.0,656.0,4783.0
2009-07-10,0.82828194,988.0,2624.0,7494.0
2009-07-11,0.6902556,981.0,683.0,7756.0
2009-07-12,0.35658196,0.0,589.0,4060.0
2009-07-13,0.3449625,0.0,594.0,3881.0
2009-07-14,0.6329375,2303.0,618.0,6155.0
2009-07-15,0.49866247,878.0,932.0,5820.0
2009-07-16,0.41635695,0.0,1724.0,3902.0
2009-07-17,0.5082,0.0,626.0,6670.0
2009-07-18,0.671118,0.0,663.0,5389.0
2009-07-19,0.83586395,0.0,598.0,5058.0
2009-07-20,0.46005973,914.0,784.0,4948.0
2009-07-21,0.56511253,0.0,981.0,7795.0
2009-07-22,0.5135639,0.0,681.0,3965.0
2009-07-23,0.7152778,926.0,622.0,9064.0
2009-07-24,0.39009583,0.0,630.0,4128.0
2009-07-25,0.3727,0.0,577.0,3716.0
2009-07-26,0.37709445,0.0,1019.0,3799.0
2009-07-27,0.4781708,0.0,2062.0,5202.0
2009-07-28,0.6269792,0.0,4899.0,4353.0
2009-07-29,0.6263889,869.0,749.0,7549.0
2009-07-30,0.5502264,0.0,2304.0,4040.0
2009-07-31,0.67765975,865.0,3423.0,6302.0
2009-08-01,0.49094862,0.0,844.0,6248.0
2009-08-02,0.3400861,0.0,637.0,3539.0
2009-08-03,0.34742916,0.0,605.0,3811.0
2009-08-04,0.35339722,0.0,607.0,3871.0
2009-08-05,0.36017498,0.0,620.0,4042.0
2009-08-06,0.3699111,0.0,659.0,4193.0
2009-08-07,0.37451112,0.0,668.0,4232.0
2009-08-08,0.36560553,0.0,646.0,4093.0
2009-08-09,0.69321805,1984.0,2380.0,5154.0
2009-08-10,0.74260974,0.0,3719.0,6012.0
2009-08-11,0.6603847,857.0,1467.0,6577.0
2009-08-12,0.57252496,912.0,689.0,4991.0
2009-08-13,0.5717743,1215.0,3702.0,2154.5
2009-08-14,0.5199139,429.0,850.0,4647.0
2009-08-15,1.0514319,3437.0,1852.0,8922.0
2009-08-16,0.8456334,1604.0,1094.0,5691.0
2009-08-17,0.54576945,1.0,813.0,6261.0
2009-08-18,0.75041527,2306.0,1440.0,6324.0
2009-08-19,0.6116264,896.0,812.0,6044.0
2009-08-20,0.5386958,0.0,883.0,6138.0
2009-08-21,0.80676806,3043.0,887.0,7527.0
2009-08-22,1.0755125,4544.0,3203.0,8549.0
2009-08-23,0.74076945,949.0,819.0,6994.0
2009-08-24,0.86962086,2279.0,737.0,8247.0
2009-08-25,0.6552847,1140.0,755.0,6291.0
2009-08-26,0.7892681,2131.0,1516.0,7860.0
2009-08-27,0.5204625,0.0,664.0,4283.0
2009-08-28,0.77697366,1778.0,1125.0,7485.0
2009-08-29,0.96417636,905.0,1483.0,11707.0
2009-08-30,1.1585709,2653.0,1363.0,10648.0
2009-08-31,0.8788347,960.0,678.0,9974.0
2009-09-01,0.6809278,0.0,697.0,6073.0
2009-09-02,0.84917635,947.0,659.0,9921.0
2009-09-03,0.86888057,3319.0,3099.0,5011.0
2009-09-04,0.71138054,0.0,636.0,8095.0
2009-09-05,1.0512958,2988.0,2248.0,10433.0
2009-09-06,0.8532153,995.0,588.0,9031.0
2009-09-07,0.8482347,2196.0,577.0,8299.0
2009-09-08,0.7543431,1002.0,577.0,8533.0
2009-09-09,1.0564889,964.0,3832.0,10671.0
2009-09-10,0.77246803,928.0,600.0,6508.0
2009-09-11,0.84315693,0.0,631.0,11693.0
2009-09-12,1.4335818,9583.0,1202.0,12601.0
2009-09-13,1.0914084,4146.0,612.0,10188.5
2009-09-14,1.0936514,2843.0,603.0,9091.0
2009-09-15,1.0116708,1769.0,560.0,8644.0
2009-09-16,1.2105292,1035.0,3470.0,13384.0
2009-09-17,0.8496014,0.0,563.0,9710.0
2009-09-18,0.9541889,1993.0,652.0,9151.0
2009-09-19,1.4831319,1607.0,4050.0,14845.0
2009-09-20,1.4134222,4532.0,2466.0,11935.0
2009-09-21,0.9846306,921.0,604.0,10844.0
2009-09-22,0.86565,937.0,597.0,8502.0
2009-09-23,1.1365347,2085.0,978.0,12884.0
2009-09-24,0.990457,1051.0,621.0,10374.0
2009-09-25,0.8062611,0.0,594.0,9694.0
2009-09-26,1.080732,1943.0,571.0,14581.0
2009-09-27,0.97949445,1817.0,4571.0,8554.0
2009-09-28,0.9024,0.0,603.0,10797.0
2009-09-29,0.7961097,1031.0,603.0,7322.0
2009-09-30,1.2336583,970.0,8080.0,9243.0
2009-10-01,0.89392495,950.0,602.0,9433.0
2009-10-02,0.80046386,0.0,570.0,10142.0
2009-10-03,1.1921805,3644.0,920.0,14480.0
2009-10-04,1.1257681,3189.0,3499.0,8980.0
2009-10-05,0.88577914,984.0,542.0,7983.0
2009-10-06,0.99197775,1.0,543.0,8806.0
2009-10-07,1.2651625,734.0,4334.0,9908.0
2009-10-08,1.0952542,2091.0,619.0,11568.0
2009-10-09,0.9387931,0.0,559.0,10718.0
2009-10-10,1.3977472,4510.0,570.0,14811.0
2009-10-11,1.3464382,4111.0,6454.0,8648.5
2009-10-12,0.9386139,997.0,515.0,9420.0
2009-10-13,1.0063194,983.0,530.0,9530.0
