datetime,Global_active_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,unmeasured_Wh
2008-01-20 01:00:00,0.32336667,240.07567,1.38,0.0,3.0,0.0,320.36667
2008-01-20 02:00:00,0.2951,242.76483,1.23,0.0,0.0,0.0,295.1
2008-01-20 03:00:00,0.33666667,244.1915,1.4799999,0.0,40.0,0.0,296.66666
2008-01-20 04:00:00,0.32606664,244.20216,1.39,0.0,15.0,19.0,292.06665
2008-01-20 05:00:00,0.8862,242.767,3.6333334,0.0,0.0,593.0,293.19998
2008-01-20 06:00:00,0.31516665,243.70483,1.3533332,0.0,23.0,0.0,292.16666
2008-01-20 07:00:00,0.30530003,241.21666,1.3066667,0.0,21.0,0.0,284.3
2008-01-20 08:00:00,0.6175334,241.13483,2.6733332,0.0,0.0,0.0,617.5333
2008-01-20 09:00:00,0.44296664,240.93283,1.9266666,0.0,30.0,0.0,412.96667
2008-01-20 10:00:00,0.7489334,239.67618,3.3100002,0.0,13.0,277.0,458.93335
2008-01-20 11:00:00,2.1448,237.71683,9.056667,762.0,0.0,1040.0,342.8
2008-01-20 12:00:00,0.8561,237.33318,3.95,0.0,43.0,22.0,791.1
2008-01-20 13:00:00,1.5928333,240.08566,6.7433333,0.0,12.0,541.0,1039.8334
2008-01-20 14:00:00,1.7906667,240.69133,7.4666667,0.0,0.0,1066.0,724.6667
2008-01-20 15:00:00,1.1178,240.436,4.7200003,0.0,31.0,74.0,1012.8
2008-01-20 16:00:00,1.3518666,240.3865,5.6766667,0.0,12.0,0.0,1339.8667
2008-01-20 17:00:00,2.6563334,235.29733,11.303333,0.0,0.0,570.0,2086.3333
2008-01-20 18:00:00,2.6223,235.55783,11.12,0.0,42.0,0.0,2580.3
2008-01-20 19:00:00,2.2798336,235.479,9.896667,248.0,0.0,330.0,1701.8334
2008-01-20 20:00:00,3.1004999,236.67284,13.203334,765.0,0.0,408.0,1927.5
2008-01-20 21:00:00,2.1837335,237.259,9.233334,0.0,43.0,0.0,2140.7334
2008-01-20 22:00:00,1.3542,239.84418,5.6966662,0.0,0.0,0.0,1354.2
2008-01-20 23:00:00,0.5123,242.036,2.2133334,0.0,0.0,0.0,512.3
2008-01-21 00:00:00,0.43693334,243.7965,1.9833333,0.0,44.0,0.0,392.93332
2008-01-21 01:00:00,0.37890002,241.86217,1.7800001,0.0,0.0,0.0,378.9
2008-01-21 02:00:00,0.37906665,242.1355,1.7833333,0.0,6.0,0.0,373.06665
2008-01-21 03:00:00,0.96513337,241.08684,4.12,0.0,47.0,543.0,375.13333
2008-01-21 04:00:00,0.38536665,241.02834,1.81,0.0,0.0,0.0,385.36667
2008-01-21 05:00:00,0.37926668,240.41966,1.7833333,0.0,0.0,0.0,379.26666
2008-01-21 06:00:00,1.3110334,239.60533,5.636667,0.0,53.0,488.0,770.0333
2008-01-21 07:00:00,2.4465332,239.69266,10.27,0.0,0.0,1058.0,1388.5333
2008-01-21 08:00:00,1.6406333,239.00267,6.8733335,0.0,0.0,1051.0,589.6333
2008-01-21 09:00:00,1.5764,238.72299,6.6433334,0.0,41.0,1049.0,486.40002
2008-01-21 10:00:00,1.5810333,237.7605,6.6833334,0.0,0.0,1041.0,540.0333
2008-01-21 11:00:00,1.6166333,235.5395,6.923333,0.0,0.0,1022.0,594.63336
2008-01-21 12:00:00,1.5105335,237.03934,6.3733335,0.0,44.0,1034.0,432.53333
2008-01-21 13:00:00,1.4167,237.70384,5.976667,0.0,0.0,1041.0,375.7
2008-01-21 14:00:00,1.4426333,242.52783,5.9266667,0.0,0.0,1062.0,380.63333
2008-01-21 15:00:00,0.4355667,243.30118,2.0233333,0.0,43.0,0.0,392.56665
2008-01-21 16:00:00,0.3863,242.746,1.7933333,0.0,0.0,0.0,386.3
2008-01-21 17:00:00,0.8434,239.18066,3.6399999,0.0,5.0,0.0,838.4
2008-01-21 18:00:00,1.2939,234.75433,5.586667,0.0,40.0,0.0,1253.9
2008-01-21 19:00:00,2.4390333,235.08566,10.39,0.0,0.0,0.0,2439.0334
2008-01-21 20:00:00,2.7712,235.03766,11.8566675,0.0,11.0,393.0,2367.2
2008-01-21 21:00:00,3.2389998,237.24701,13.66,0.0,41.0,665.0,2533.0
2008-01-21 22:00:00,1.7310666,239.98616,7.2833333,0.0,0.0,0.0,1731.0667
2008-01-21 23:00:00,0.37703332,244.29167,1.6566666,0.0,1.0,0.0,376.03333
2008-01-22 00:00:00,0.44366667,244.05385,2.0033333,0.0,54.0,0.0,389.66666
2008-01-22 01:00:00,0.384,243.44516,1.6766666,0.0,0.0,0.0,384.0
2008-01-22 02:00:00,0.37466666,245.40668,1.62,0.0,0.0,0.0,374.66666
2008-01-22 03:00:00,0.42496666,243.83417,1.9233334,0.0,54.0,0.0,370.96667
2008-01-22 04:00:00,0.36789998,243.22284,1.6133332,0.0,0.0,0.0,367.9
2008-01-22 05:00:00,1.1083,241.60251,4.613333,0.0,0.0,726.0,382.3
2008-01-22 06:00:00,1.0706667,240.338,4.6600003,0.0,36.0,0.0,1034.6666
2008-01-22 07:00:00,2.6841667,236.06483,11.46,351.0,16.0,407.0,1910.1666
2008-01-22 08:00:00,2.3658667,235.83566,10.070001,808.0,0.0,969.0,588.86664
2008-01-22 09:00:00,0.40019998,241.05833,1.8166667,0.0,11.0,0.0,389.2
2008-01-22 10:00:00,0.39900002,242.49017,1.7966666,0.0,31.0,0.0,368.0
2008-01-22 11:00:00,0.3846,242.01266,1.7233334,0.0,0.0,0.0,384.6
2008-01-22 12:00:00,2.8922,239.72684,12.2,665.0,323.0,1060.0,844.2
2008-01-22 13:00:00,3.0165,236.25983,12.91,507.0,665.0,1028.0,816.5
2008-01-22 14:00:00,4.1087666,237.75566,17.466667,0.0,1551.0,1041.0,1516.7667
2008-01-22 15:00:00,4.1460333,238.06917,17.613335,527.0,2124.0,1043.0,452.03333
2008-01-22 16:00:00,1.1749667,241.51216,4.96,0.0,100.0,656.0,418.96667
2008-01-22 17:00:00,0.5165333,240.93967,2.3300002,0.0,13.0,0.0,503.53333
2008-01-22 18:00:00,1.0639666,236.8085,4.6200004,0.0,50.0,0.0,1013.9667
2008-01-22 19:00:00,1.4578,235.393,6.4666667,435.0,9.0,0.0,1013.8
2008-01-22 20:00:00,3.6163666,233.28384,15.736667,1369.0,417.0,0.0,1830.3667
2008-01-22 21:00:00,4.328433,235.9785,18.363335,8.0,2006.0,100.0,2214.4333
2008-01-22 22:00:00,1.5415332,241.6745,6.4666667,0.0,102.0,522.0,917.5333
2008-01-22 23:00:00,0.4792,245.50816,2.18,0.0,78.0,0.0,401.2
2008-01-23 00:00:00,0.41733333,242.034,1.9366666,0.0,12.0,0.0,405.33334
2008-01-23 01:00:00,0.38993332,242.27083,1.8633333,0.0,10.0,0.0,379.93332
2008-01-23 02:00:00,0.45226666,242.545,2.1166666,0.0,50.0,0.0,402.26666
2008-01-23 03:00:00,0.4028667,242.23366,1.9033333,0.0,10.0,0.0,392.86667
2008-01-23 04:00:00,0.38926664,242.07333,1.85,0.0,10.0,0.0,379.26666
2008-01-23 05:00:00,0.4675,241.93,2.1266665,0.0,42.0,0.0,425.5
2008-01-23 06:00:00,1.2411001,242.1995,5.3066664,0.0,0.0,431.0,810.1
2008-01-23 07:00:00,2.7542,239.053,11.556667,0.0,0.0,1053.0,1701.2
2008-01-23 08:00:00,2.2854335,239.59067,9.503333,0.0,40.0,1057.0,1188.4333
2008-01-23 09:00:00,1.489,238.44234,6.26,0.0,0.0,1047.0,442.0
2008-01-23 10:00:00,1.4376334,240.2625,5.9666667,0.0,0.0,1063.0,374.63333
2008-01-23 11:00:00,1.5426333,240.89616,6.43,0.0,41.0,1068.0,433.63333
2008-01-23 12:00:00,1.5109,241.6545,6.2433333,0.0,0.0,1075.0,435.9
2008-01-23 13:00:00,1.5049332,242.93967,6.1966662,0.0,0.0,1086.0,418.93335
2008-01-23 14:00:00,1.5058666,243.26266,6.1833334,0.0,40.0,1088.0,377.86667
2008-01-23 15:00:00,1.4923333,243.714,6.076667,24.0,0.0,1093.0,375.3333
2008-01-23 16:00:00,2.0100334,242.4715,8.276667,544.0,0.0,1081.0,385.03333
2008-01-23 17:00:00,1.2485667,238.59834,5.3333335,548.0,42.0,292.0,366.56668
2008-01-23 18:00:00,1.6163667,237.19667,6.826667,0.0,0.0,0.0,1616.3667
2008-01-23 19:00:00,1.9872667,236.60884,8.416667,0.0,0.0,0.0,1987.2667
2008-01-23 20:00:00,2.1644666,236.06233,9.196667,0.0,40.0,787.0,1337.4667
2008-01-23 21:00:00,2.2562332,237.198,9.493333,0.0,0.0,1036.0,1220.2333
2008-01-23 22:00:00,0.44799998,243.6565,1.8700001,0.0,0.0,102.0,346.0
2008-01-23 23:00:00,0.35766667,244.87517,1.5533334,0.0,50.0,0.0,307.66666
2008-01-24 00:00:00,0.27143332,244.21584,1.17,0.0,0.0,0.0,271.43335
2008-01-24 01:00:00,0.26656666,243.08432,1.1533333,0.0,0.0,0.0,266.56668
2008-01-24 02:00:00,0.3302333,244.1185,1.4633334,0.0,40.0,0.0,290.23334
2008-01-24 03:00:00,0.2577,243.36266,1.16,0.0,0.0,0.0,257.7
2008-01-24 04:00:00,0.2661,242.6315,1.1933333,0.0,0.0,0.0,266.1
2008-01-24 05:00:00,0.8233,241.05232,3.4566665,0.0,40.0,499.0,284.3
2008-01-24 06:00:00,0.80493337,241.67867,3.4766665,0.0,0.0,147.0,657.93335
2008-01-24 07:00:00,1.5864667,237.99234,6.75,0.0,0.0,148.0,1438.4667
2008-01-24 08:00:00,2.4787667,237.08034,10.453334,0.0,40.0,1036.0,1402.7666
2008-01-24 09:00:00,1.4269333,239.47617,5.96,0.0,0.0,1056.0,370.93335
2008-01-24 10:00:00,1.375,238.98184,5.75,0.0,0.0,1051.0,324.0
2008-01-24 11:00:00,0.9749,239.23349,4.1866665,0.0,40.0,586.0,348.9
2008-01-24 12:00:00,0.3215,242.64316,1.5266666,0.0,0.0,0.0,321.5
2008-01-24 13:00:00,0.33269998,242.91367,1.5400001,0.0,0.0,0.0,332.7
2008-01-24 14:00:00,0.39303336,244.67532,1.8133334,0.0,41.0,0.0,352.03333
2008-01-24 15:00:00,0.37756667,244.8145,1.7800001,0.0,0.0,0.0,377.56665
2008-01-24 16:00:00,0.46336666,243.39568,2.2,0.0,0.0,0.0,463.36667
2008-01-24 17:00:00,0.87916666,237.82584,3.8566666,0.0,41.0,0.0,838.1667
2008-01-24 18:00:00,2.7955,233.96918,11.976667,0.0,0.0,680.0,2115.5
2008-01-24 19:00:00,2.2954333,236.9905,9.740001,0.0,0.0,0.0,2295.4333
2008-01-24 20:00:00,3.5317,234.57167,15.126666,518.0,38.0,732.0,2243.7
2008-01-24 21:00:00,2.2929,237.12433,9.683333,335.0,0.0,0.0,1957.9
2008-01-24 22:00:00,1.5313667,242.60233,6.36,254.0,0.0,0.0,1277.3667
2008-01-24 23:00:00,1.3404667,244.26733,5.5333333,0.0,40.0,0.0,1300.4667
2008-01-25 00:00:00,1.2775,242.99617,5.2966666,0.0,0.0,0.0,1277.5
2008-01-25 01:00:00,1.2434001,240.524,5.2233334,0.0,0.0,0.0,1243.4
2008-01-25 02:00:00,0.54950005,243.81667,2.4166667,0.0,38.0,0.0,511.5
2008-01-25 03:00:00,0.3629333,243.67416,1.5799999,0.0,0.0,0.0,362.93335
2008-01-25 04:00:00,1.0325,242.69417,4.3066664,0.0,0.0,671.0,361.5
2008-01-25 05:00:00,0.42393336,243.4745,1.89,0.0,37.0,0.0,386.93332
2008-01-25 06:00:00,1.0378333,243.79466,4.4066668,0.0,0.0,158.0,879.8333
2008-01-25 07:00:00,2.8897333,238.11635,12.146667,0.0,0.0,1044.0,1845.7334
2008-01-25 08:00:00,2.0997999,239.07933,8.763333,0.0,37.0,1053.0,1009.8
2008-01-25 09:00:00,1.4668667,238.48534,6.17,0.0,0.0,1048.0,418.86667
2008-01-25 10:00:00,1.4843333,237.81065,6.2433333,0.0,0.0,1042.0,442.33334
2008-01-25 11:00:00,1.1106666,240.5025,4.77,0.0,40.0,578.0,492.66666
2008-01-25 12:00:00,1.5986999,241.265,6.6966662,0.0,429.0,712.0,457.69998
2008-01-25 13:00:00,2.2869668,238.50334,9.653334,0.0,577.0,1048.0,661.9667
2008-01-25 14:00:00,2.9742332,239.83432,12.486667,0.0,1149.0,1058.0,767.23334
2008-01-25 15:00:00,1.4923333,241.31349,6.2,0.0,0.0,1072.0,420.33334
2008-01-25 16:00:00,1.4901668,241.5255,6.173333,0.0,0.0,1073.0,417.16666
2008-01-25 17:00:00,0.82393336,239.945,3.5633333,0.0,39.0,276.0,508.93332
2008-01-25 18:00:00,1.4642667,238.41466,6.1666665,0.0,0.0,0.0,1464.2666
2008-01-25 19:00:00,2.4878001,236.3925,10.533334,0.0,0.0,0.0,2487.8
2008-01-25 20:00:00,2.0601666,237.44717,8.75,0.0,37.0,0.0,2023.1666
2008-01-25 21:00:00,1.8143001,240.87216,7.6566668,0.0,0.0,0.0,1814.3
2008-01-25 22:00:00,2.6230667,242.51883,10.826666,0.0,0.0,576.0,2047.0667
2008-01-25 23:00:00,1.2360001,243.93016,5.136667,0.0,38.0,0.0,1198.0
2008-01-26 00:00:00,0.63053334,244.72334,2.7433333,0.0,0.0,0.0,630.5333
2008-01-26 01:00:00,0.61716664,243.73117,2.6666667,0.0,0.0,0.0,617.1667
2008-01-26 02:00:00,0.5061,245.55367,2.26,0.0,37.0,0.0,469.1
2008-01-26 03:00:00,0.3800667,243.47084,1.6833333,0.0,0.0,0.0,380.06665
2008-01-26 04:00:00,0.386,243.24,1.7433333,0.0,0.0,0.0,386.0
2008-01-26 05:00:00,0.40676668,243.17166,1.8433334,0.0,37.0,0.0,369.76666
2008-01-26 06:00:00,0.8515666,242.46167,3.6133335,0.0,0.0,470.0,381.56665
2008-01-26 07:00:00,1.0585333,240.82901,4.5533338,0.0,0.0,200.0,858.5333
2008-01-26 08:00:00,2.0387332,240.32584,8.51,16.0,16.0,693.0,1313.7333
2008-01-26 09:00:00,2.0185,238.77116,8.47,524.0,21.0,1050.0,423.5
2008-01-26 10:00:00,2.0135,238.24399,8.446667,565.0,0.0,1045.0,403.5
2008-01-26 11:00:00,1.6701334,238.85133,7.02,0.0,18.0,1051.0,601.13336
2008-01-26 12:00:00,1.7230667,239.5525,7.2466664,0.0,22.0,1057.0,644.06665
2008-01-26 13:00:00,1.1132,240.81017,4.76,0.0,0.0,214.0,899.2
2008-01-26 14:00:00,1.9006667,239.94882,7.9666667,0.0,33.0,1061.0,806.6667
2008-01-26 15:00:00,1.9217666,239.97833,8.01,0.0,6.0,1060.0,855.76666
2008-01-26 16:00:00,1.9018667,239.76616,7.9066668,0.0,0.0,1059.0,842.86664
2008-01-26 17:00:00,2.0591667,235.815,8.743333,0.0,32.0,1025.0,1002.1667
2008-01-26 18:00:00,3.7629,232.4695,16.296667,698.0,8.0,996.0,2060.9
2008-01-26 19:00:00,6.0138,231.19266,26.16,1948.0,0.0,987.0,3078.8
2008-01-26 20:00:00,4.4530334,235.78667,18.923334,399.0,44.0,1024.0,2986.0334
2008-01-26 21:00:00,3.3546667,237.062,14.09,2.0,0.0,1036.0,2316.6667
2008-01-26 22:00:00,2.9897666,238.1835,12.533334,0.0,0.0,1045.0,1944.7666
2008-01-26 23:00:00,3.4782999,240.306,14.61,773.0,37.0,533.0,2135.3
2008-01-27 00:00:00,1.9396666,242.96133,7.9700003,0.0,0.0,488.0,1451.6666
2008-01-27 01:00:00,0.8332333,242.89067,3.4333334,0.0,0.0,342.0,491.23334
2008-01-27 02:00:00,0.5338667,246.7915,2.18,0.0,36.0,0.0,497.86667
2008-01-27 03:00:00,0.49163333,245.05067,2.0366666,0.0,0.0,0.0,491.63333
2008-01-27 04:00:00,0.48773333,244.0105,2.0633333,0.0,0.0,0.0,487.73334
2008-01-27 05:00:00,0.48250002,243.968,2.0833333,0.0,22.0,0.0,460.5
2008-01-27 06:00:00,0.31176665,244.03801,1.3233334,0.0,14.0,0.0,297.76666
2008-01-27 07:00:00,0.44026667,242.9375,1.81,0.0,0.0,0.0,440.26666
2008-01-27 08:00:00,1.1916667,241.45717,4.9100003,0.0,0.0,674.0,517.6667
2008-01-27 09:00:00,0.77993333,241.408,3.4266667,0.0,36.0,0.0,743.93335
2008-01-27 10:00:00,1.464,241.52167,6.1233335,0.0,0.0,290.0,1174.0
2008-01-27 11:00:00,2.3875334,239.78534,9.966666,0.0,448.0,1059.0,880.5333
2008-01-27 12:00:00,0.9672667,241.56332,4.2433333,0.0,28.0,350.0,589.26666
2008-01-27 13:00:00,2.7378001,240.108,11.533334,0.0,1081.0,1062.0,594.8
2008-01-27 14:00:00,2.0208,241.74184,8.373333,0.0,500.0,1076.0,444.8
2008-01-27 15:00:00,1.0054001,242.72516,4.2233334,0.0,89.0,460.0,456.4
2008-01-27 16:00:00,1.4496332,241.62016,6.173333,0.0,431.0,0.0,1018.6333
2008-01-27 17:00:00,2.0130334,239.20917,8.493334,0.0,666.0,0.0,1347.0333
2008-01-27 18:00:00,3.5315,236.175,15.059999,1388.0,43.0,0.0,2100.5
2008-01-27 19:00:00,4.754133,235.29967,20.346668,1339.0,7.0,235.0,3173.1333
2008-01-27 20:00:00,3.8515,235.59183,16.406668,429.0,35.0,1023.0,2364.5
2008-01-27 21:00:00,3.4711,237.21234,14.67,366.0,331.0,308.0,2466.1
2008-01-27 22:00:00,1.5542333,240.06383,6.6233335,203.0,30.0,0.0,1321.2333
2008-01-27 23:00:00,0.99590003,243.1575,4.163333,0.0,21.0,0.0,974.9
2008-01-28 00:00:00,0.9847,244.75783,4.0899997,0.0,18.0,0.0,966.7
2008-01-28 01:00:00,0.9508333,242.00117,3.9866667,0.0,0.0,0.0,950.8333
2008-01-28 02:00:00,0.95136666,243.97932,3.9566665,0.0,0.0,0.0,951.3667
2008-01-28 03:00:00,0.88930005,243.50983,3.7733333,0.0,38.0,429.0,422.3
2008-01-28 04:00:00,0.48416665,243.01399,2.1733332,0.0,0.0,105.0,379.16666
2008-01-28 05:00:00,0.36743334,244.49266,1.6366667,0.0,0.0,0.0,367.43332
2008-01-28 06:00:00,0.73649997,244.67717,3.2833333,0.0,37.0,0.0,699.5
2008-01-28 07:00:00,2.1894333,237.659,9.28,0.0,2.0,736.0,1451.4333
2008-01-28 08:00:00,2.1677,237.39151,9.15,0.0,0.0,1039.0,1128.7
2008-01-28 09:00:00,2.4215333,235.73534,10.253333,0.0,3.0,1024.0,1394.5333
2008-01-28 10:00:00,2.7530334,236.525,11.636667,0.0,33.0,1031.0,1689.0333
2008-01-28 11:00:00,2.7761667,237.16234,11.7,0.0,0.0,1037.0,1739.1666
2008-01-28 12:00:00,1.9101001,239.81084,8.036666,0.0,0.0,1059.0,851.10004
2008-01-28 13:00:00,1.6151333,240.11116,6.786667,0.0,38.0,1062.0,515.1333
2008-01-28 14:00:00,1.4894,242.679,6.1200004,0.0,0.0,1084.0,405.4
2008-01-28 15:00:00,1.4665667,243.145,6.013334,0.0,0.0,1088.0,378.56668
2008-01-28 16:00:00,0.77613336,244.03133,3.26,0.0,29.0,378.0,369.13333
2008-01-28 17:00:00,0.40683332,239.7205,1.8299999,0.0,8.0,0.0,398.83334
2008-01-28 18:00:00,1.1654334,236.85934,5.086667,0.0,0.0,0.0,1165.4333
2008-01-28 19:00:00,2.5425668,236.27783,10.87,0.0,6.0,0.0,2536.5667
2008-01-28 20:00:00,2.8514333,235.51765,12.166667,436.0,31.0,478.0,1906.4333
2008-01-28 21:00:00,1.8683,238.819,7.8799996,142.0,0.0,414.0,1312.3
2008-01-28 22:00:00,2.5990334,240.48933,10.843333,564.0,0.0,743.0,1292.0333
2008-01-28 23:00:00,2.1068335,242.8365,8.656667,0.0,37.0,1085.0,984.8333
2008-01-29 00:00:00,1.7574667,242.42067,7.2533336,0.0,0.0,784.0,973.4667
2008-01-29 01:00:00,0.9575666,242.13333,3.9866667,0.0,0.0,0.0,957.56665
2008-01-29 02:00:00,1.0076667,244.29268,4.1833334,0.0,32.0,0.0,975.6667
2008-01-29 03:00:00,0.44713336,244.64551,1.94,0.0,5.0,0.0,442.13333
2008-01-29 04:00:00,0.39036667,244.61984,1.7166667,0.0,0.0,0.0,390.36667
2008-01-29 05:00:00,1.7808666,242.98883,7.4,0.0,0.0,712.0,1068.8667
2008-01-29 06:00:00,0.8125333,242.08432,3.4866667,0.0,37.0,260.0,515.5333
2008-01-29 07:00:00,1.5638334,239.29417,6.6033335,0.0,0.0,41.0,1522.8334
2008-01-29 08:00:00,1.6532667,239.17465,6.9033337,0.0,0.0,588.0,1065.2667
2008-01-29 09:00:00,1.9374667,238.58318,8.11,0.0,37.0,582.0,1318.4667
2008-01-29 10:00:00,1.6588333,239.86833,6.96,0.0,0.0,1060.0,598.8333
2008-01-29 11:00:00,1.7522334,239.05217,7.3399997,0.0,0.0,1053.0,699.23334
2008-01-29 12:00:00,3.9499002,237.08966,16.82,878.0,871.0,1036.0,1164.9
2008-01-29 13:00:00,4.4604664,237.01933,19.003332,576.0,1949.0,1035.0,900.4667
2008-01-29 14:00:00,3.9548,238.77167,16.743334,0.0,1996.0,1051.0,907.8
2008-01-29 15:00:00,2.6739666,241.64484,11.213333,0.0,1102.0,1074.0,497.96667
2008-01-29 16:00:00,1.6243333,242.4905,6.746667,0.0,35.0,1082.0,507.33334
2008-01-29 17:00:00,0.6292,242.10016,2.8133333,0.0,10.0,99.0,520.2
2008-01-29 18:00:00,0.6976334,238.91682,3.1166666,0.0,49.0,0.0,648.6333
2008-01-29 19:00:00,1.4741666,237.73267,6.3799996,0.0,10.0,0.0,1464.1666
2008-01-29 20:00:00,1.8903,237.64217,8.070001,0.0,9.0,0.0,1881.3
2008-01-29 21:00:00,2.7203667,237.50816,11.5,33.0,49.0,26.0,2612.3667
2008-01-29 22:00:00,2.9467666,240.84418,12.23,0.0,8.0,594.0,2344.7666
2008-01-29 23:00:00,1.8592666,244.03667,7.6933336,0.0,0.0,0.0,1859.2666
2008-01-30 00:00:00,1.4529334,243.31749,6.0,0.0,23.0,0.0,1429.9333
2008-01-30 01:00:00,1.1756667,242.89433,4.9,0.0,15.0,0.0,1160.6666
2008-01-30 02:00:00,2.7048333,244.10983,11.086667,0.0,0.0,653.0,2051.8333
2008-01-30 03:00:00,1.1260333,244.31233,4.73,0.0,0.0,0.0,1126.0333
2008-01-30 04:00:00,0.47763333,244.572,2.1899998,0.0,38.0,0.0,439.63333
2008-01-30 05:00:00,0.4315,245.07417,1.9599999,0.0,0.0,0.0,431.5
2008-01-30 06:00:00,1.5065999,243.69633,6.383333,0.0,0.0,503.0,1003.6
2008-01-30 07:00:00,2.1670334,240.02666,9.153334,0.0,27.0,1027.0,1113.0333
2008-01-30 08:00:00,1.6145667,239.94199,6.733333,0.0,10.0,1061.0,543.56665
2008-01-30 09:00:00,1.4993333,239.04716,6.2533336,0.0,0.0,1053.0,446.33334
2008-01-30 10:00:00,1.6821333,239.1855,7.0833335,0.0,0.0,1054.0,628.13336
2008-01-30 11:00:00,1.4765334,241.455,6.1699996,0.0,38.0,535.0,903.5333
2008-01-30 12:00:00,0.41953334,242.61917,1.8933333,0.0,0.0,0.0,419.53333
2008-01-30 13:00:00,0.41486666,241.95583,1.8866667,0.0,0.0,0.0,414.86667
2008-01-30 14:00:00,0.42266667,243.96483,1.8833333,0.0,27.0,0.0,395.66666
2008-01-30 15:00:00,0.4122,243.78683,1.8266666,0.0,10.0,0.0,402.2
2008-01-30 16:00:00,0.44443333,243.70566,1.95,0.0,0.0,0.0,444.43335
2008-01-30 17:00:00,0.38106668,241.34567,1.6833333,0.0,0.0,0.0,381.06668
2008-01-30 18:00:00,1.7110001,236.805,7.2466664,0.0,37.0,0.0,1674.0
2008-01-30 19:00:00,2.5605667,236.46034,10.876666,0.0,0.0,869.0,1691.5667
2008-01-30 20:00:00,0.4572,238.10849,2.0133333,0.0,0.0,0.0,457.2
2008-01-30 21:00:00,0.49130002,239.01117,2.1566665,0.0,36.0,0.0,455.3
2008-01-30 22:00:00,0.46613333,242.3865,2.0166667,0.0,0.0,0.0,466.13333
2008-01-30 23:00:00,1.8483334,240.96933,7.7566667,0.0,0.0,506.0,1342.3334
2008-01-31 00:00:00,0.76493335,241.09283,3.32,0.0,0.0,281.0,483.93335
2008-01-31 01:00:00,0.42563334,241.53783,1.9433333,0.0,37.0,0.0,388.63333
2008-01-31 02:00:00,0.3746,243.57468,1.75,0.0,0.0,0.0,374.6
2008-01-31 03:00:00,0.36563334,243.54533,1.6666666,0.0,0.0,0.0,365.63333
2008-01-31 04:00:00,0.3784,243.11433,1.6966667,0.0,12.0,0.0,366.4
2008-01-31 05:00:00,0.4009,244.25067,1.7866666,0.0,25.0,0.0,375.9
2008-01-31 06:00:00,1.3256667,243.66899,5.6299996,0.0,0.0,491.0,834.6666
2008-01-31 07:00:00,2.2384999,238.58217,9.426666,0.0,0.0,1049.0,1189.5
2008-01-31 08:00:00,1.7081,238.07382,7.1533337,0.0,24.0,1045.0,639.10004
2008-01-31 09:00:00,1.6107668,239.1665,6.6800003,0.0,14.0,1054.0,542.76666
2008-01-31 10:00:00,1.2560667,241.79883,5.3066664,0.0,0.0,750.0,506.06668
2008-01-31 11:00:00,0.4379,243.04001,2.1466668,0.0,0.0,0.0,437.9
2008-01-31 12:00:00,0.5096667,245.27367,2.34,0.0,38.0,0.0,471.66666
2008-01-31 13:00:00,0.90636665,243.04984,4.0466666,0.0,0.0,0.0,906.3667
2008-01-31 14:00:00,0.45156667,247.02133,2.1233335,0.0,0.0,0.0,451.56668
2008-01-31 15:00:00,0.4728333,246.82716,2.2,0.0,0.0,0.0,472.83334
2008-01-31 16:00:00,0.4831,243.55783,2.2066665,0.0,38.0,0.0,445.1
2008-01-31 17:00:00,0.74556667,241.76984,3.2366667,0.0,0.0,88.0,657.56665
2008-01-31 18:00:00,2.0176666,240.21683,8.48,0.0,0.0,590.0,1427.6666
2008-01-31 19:00:00,1.8694999,240.90216,7.8399997,0.0,38.0,0.0,1831.5
2008-01-31 20:00:00,3.8069334,239.27116,15.95,547.0,2.0,941.0,2316.9333
2008-01-31 21:00:00,3.9302332,237.30167,16.6,612.0,0.0,1038.0,2280.2334
2008-01-31 22:00:00,3.3971667,236.65201,14.34,6.0,0.0,1032.0,2359.1667
2008-01-31 23:00:00,2.6876667,241.9685,11.17,0.0,39.0,1078.0,1570.6666
2008-02-01 00:00:00,2.1447668,241.76183,8.87,0.0,0.0,1076.0,1068.7666
2008-02-01 01:00:00,1.0219667,242.82634,4.286667,0.0,0.0,201.0,820.9667
2008-02-01 02:00:00,0.4736,242.89116,2.1433334,0.0,40.0,0.0,433.6
2008-02-01 03:00:00,0.43870002,241.49284,1.93,0.0,0.0,0.0,438.7
2008-02-01 04:00:00,0.39896667,241.31534,1.7966666,0.0,0.0,0.0,398.96667
2008-02-01 05:00:00,0.4369667,240.70366,1.9166666,0.0,5.0,0.0,431.96667
2008-02-01 06:00:00,0.9889333,242.37567,4.326667,0.0,37.0,103.0,848.93335
2008-02-01 07:00:00,3.0193,236.90016,12.88,0.0,0.0,1035.0,1984.3
2008-02-01 08:00:00,1.6955667,237.1785,7.346667,0.0,0.0,569.0,1126.5667
2008-02-01 09:00:00,0.47096667,238.20149,2.1333334,0.0,39.0,0.0,431.96667
2008-02-01 10:00:00,0.43746665,239.26117,1.94,0.0,0.0,0.0,437.46667
2008-02-01 11:00:00,0.6692333,238.32051,2.9266665,0.0,0.0,0.0,669.23334
2008-02-01 12:00:00,0.69023335,239.15834,3.1366665,0.0,9.0,0.0,681.23334
2008-02-01 13:00:00,1.1579,240.25417,5.063333,0.0,31.0,336.0,790.9
